,Unnamed: 0.1,Unnamed: 0,Order Id,Order Status,Shipping Mode,shipping date,order date,Customer Id,discount percent,Order Total,Item Id,Product Price,Order Quantity,Profit Per Order
7996,22675,27861,31077,COMPLETE,Standard Class,04/01/16 15:18,3/29/2016 15:18,11723,0.039999999,479.9500122,77669,99.98999786,5,42.24000168
7997,22680,27868,29230,COMPLETE,Standard Class,03/08/16 16:13,03/02/16 16:13,11133,0.090000004,454.9500122,73112,99.98999786,5,122.8399963
7998,22685,27873,21926,COMPLETE,Standard Class,11/19/2015 1:18,11/17/2015 1:18,6303,0.100000001,449.9599915,54848,99.98999786,5,157.4799957
7999,22687,27876,26458,COMPLETE,Standard Class,1/26/2016 5:03,1/22/2016 5:03,10631,0.129999995,434.9599915,66243,99.98999786,5,169.6300049
8000,22689,27878,30658,COMPLETE,Standard Class,3/27/2016 12:30,3/23/2016 12:30,10790,0.150000006,148.7100067,76583,34.99000168,5,71.37999725
8001,22691,27882,47069,COMPLETE,Standard Class,11/23/2016 2:01,11/18/2016 2:01,1166,0.25,206.1399994,117649,54.97000122,5,65.95999908
8002,22695,27889,30872,COMPLETE,Standard Class,3/29/2016 15:29,3/26/2016 15:29,9514,0.02,293.9500122,77161,59.99000168,5,88.19000244
8003,22697,27891,47189,COMPLETE,Standard Class,11/24/2016 20:03,11/19/2016 20:03,4926,0.02,293.9500122,117945,59.99000168,5,44.09000015
8004,22698,27892,46680,COMPLETE,Standard Class,11/18/2016 9:43,11/12/16 09:43,9235,0.029999999,290.9500122,116699,59.99000168,5,0.0
8005,22701,27897,21858,COMPLETE,Standard Class,11/20/2015 1:28,11/16/2015 1:28,11909,0.07,278.9500122,54663,59.99000168,5,92.05000305
8006,22702,27898,28191,COMPLETE,Standard Class,2/18/2016 12:12,2/16/2016 12:12,4618,0.07,278.9500122,70498,59.99000168,5,75.3199997
8007,22703,27899,21618,COMPLETE,Standard Class,11/16/2015 13:23,11/12/15 13:23,3869,0.07,278.9500122,54055,59.99000168,5,136.6900024
8008,22706,27902,20666,COMPLETE,Standard Class,10/31/2015 15:52,10/29/2015 15:52,11586,0.100000001,269.9599915,51639,59.99000168,5,91.77999878
8009,22709,27909,29410,COMPLETE,Standard Class,03/11/16 07:16,03/05/16 07:16,1971,0.170000002,248.9600067,73577,59.99000168,5,117.0100021
8010,22714,27915,48449,COMPLETE,Standard Class,12/13/2016 5:29,12/08/16 05:29,10236,0.200000003,239.9600067,121168,59.99000168,5,103.1800003
8011,22718,27921,23694,COMPLETE,Standard Class,12/17/2015 20:42,12/12/15 20:42,2159,0.0,250.0,59285,50.0,5,90.75
8012,22720,27925,22123,COMPLETE,Standard Class,11/23/2015 22:19,11/19/2015 22:19,11822,0.029999999,242.5,55368,50.0,5,113.9800034
8013,22723,27929,26800,COMPLETE,Standard Class,02/02/16 04:53,1/27/2016 4:53,5598,0.059999999,236.25,67149,50.0,5,23.62999916
8014,22734,27945,25456,COMPLETE,Standard Class,01/09/16 14:01,01/07/16 14:01,7529,0.159999996,210.0,63763,50.0,5,13.22999954
8015,22743,27955,47390,COMPLETE,Standard Class,11/28/2016 18:28,11/22/2016 18:28,2249,0.180000007,205.0,118481,50.0,5,74.41999817
8016,22745,27958,43257,COMPLETE,Standard Class,9/26/2016 10:30,9/23/2016 10:30,4062,0.25,187.5,108065,50.0,5,63.38000107
8017,22754,27967,26266,ON_HOLD,Standard Class,1/21/2016 9:47,1/19/2016 9:47,6259,0.01,494.9500122,65755,99.98999786,5,37.11999893
8018,22756,27970,28888,ON_HOLD,Standard Class,03/01/16 16:24,2/26/2016 16:24,6707,0.029999999,290.9500122,72295,59.99000168,5,47.43000031
8019,22758,27972,31187,ON_HOLD,Standard Class,04/03/16 05:50,3/31/2016 5:50,11252,0.090000004,272.9500122,77936,59.99000168,5,24.5699997
8020,22769,27984,43354,ON_HOLD,Standard Class,9/29/2016 20:29,9/24/2016 20:29,6780,0.090000004,227.5,108303,50.0,5,6.829999924
8021,22774,27989,42957,ON_HOLD,Standard Class,9/22/2016 1:24,9/19/2016 1:24,260,0.170000002,207.5,107308,50.0,5,72.62999725
8022,22775,27991,40722,COMPLETE,Standard Class,8/20/2016 10:22,8/17/2016 10:22,4974,0.029999999,155.1499939,101593,31.98999977,5,48.56000137
8023,22780,27996,39392,COMPLETE,Standard Class,08/01/16 00:25,7/29/2016 0:25,10484,0.07,209.1999969,98351,44.99000168,5,52.29999924
8024,22787,28003,31633,COMPLETE,Standard Class,04/10/16 18:05,04/06/16 18:05,5917,0.159999996,419.9599915,79043,99.98999786,5,42.0
8025,22805,28026,35428,COMPLETE,Standard Class,06/05/16 03:39,06/01/16 03:39,7113,0.129999995,260.9599915,88501,59.99000168,5,94.73000336
8026,22810,28032,39941,COMPLETE,Standard Class,08/08/16 00:45,08/06/16 00:45,10623,0.25,224.9600067,99644,59.99000168,5,74.23999786
8027,22814,28036,40524,COMPLETE,Standard Class,8/19/2016 13:00,8/14/2016 13:00,11457,0.01,197.9499969,101108,39.99000168,5,64.33000183
8028,22815,28037,39126,COMPLETE,Standard Class,7/27/2016 3:13,7/25/2016 3:13,2013,0.029999999,193.9499969,97666,39.99000168,5,65.55999756
8029,22824,28048,33743,COMPLETE,Standard Class,05/11/16 13:19,05/07/16 13:19,8150,0.119999997,220.0,84212,50.0,5,101.1999969
8030,22834,28060,33597,COMPLETE,Standard Class,05/08/16 10:10,05/05/16 10:10,1721,0.039999999,76.75,83868,15.98999977,5,27.86000061
8031,22841,28068,36258,COMPLETE,Standard Class,6/17/2016 6:26,6/13/2016 6:26,7733,0.170000002,132.7599945,90538,31.98999977,5,41.15999985
8032,22849,28077,32851,ON_HOLD,Standard Class,4/26/2016 12:49,4/24/2016 12:49,5806,0.050000001,474.9500122,82162,99.98999786,5,5.699999809
8033,22851,28079,36285,ON_HOLD,Standard Class,6/19/2016 15:54,6/13/2016 15:54,4700,0.090000004,272.9500122,90593,59.99000168,5,133.75
8034,22876,28113,47698,PENDING_PAYMENT,First Class,11/29/2016 6:23,11/27/2016 6:23,7306,0.25,224.9900055,119274,299.980011,1,110.2399979
8035,22877,28114,42765,PAYMENT_REVIEW,First Class,9/18/2016 6:08,9/16/2016 6:08,2385,0.050000001,42.74000168,106738,44.99000168,1,8.550000191
8036,22878,28115,70226,PAYMENT_REVIEW,First Class,10/24/2017 2:56,10/22/2017 2:56,13779,0.119999997,314.25,173541,357.1000061,1,106.8399963
8037,22879,28116,14037,PAYMENT_REVIEW,First Class,7/26/2015 21:26,7/24/2015 21:26,10934,0.050000001,28.5,35132,30.0,1,9.979999542
8038,22880,28117,61806,PAYMENT_REVIEW,First Class,6/23/2017 5:02,6/21/2017 5:02,1131,0.059999999,283.480011,154495,299.980011,1,93.55000305
8039,22881,28118,69537,PENDING_PAYMENT,First Class,10/14/2017 1:33,10/12/17 01:33,13090,0.050000001,429.4400024,172852,452.0400085,1,111.6500015
8040,22882,28119,69426,PENDING_PAYMENT,First Class,10/12/17 10:40,10/10/17 10:40,12979,0.090000004,411.3599854,172741,452.0400085,1,113.1200027
8041,22883,28120,69693,PENDING_PAYMENT,First Class,10/16/2017 8:12,10/14/2017 8:12,13246,0.129999995,393.269989,173008,452.0400085,1,147.4799957
8042,22884,28122,69690,PENDING_PAYMENT,First Class,10/16/2017 7:09,10/14/2017 7:09,13243,0.170000002,375.1900024,173005,452.0400085,1,136.1999969
8043,22885,28123,70851,PENDING_PAYMENT,First Class,11/02/17 05:54,10/31/2017 5:54,14404,0.180000007,1230.0,174166,1500.0,1,590.4000244
8044,22895,28133,67619,PENDING_PAYMENT,First Class,9/16/2017 1:35,9/14/2017 1:35,1711,0.0,129.9900055,169060,129.9900055,1,23.39999962
8045,22898,28136,13271,PENDING_PAYMENT,First Class,7/15/2015 17:04,7/13/2015 17:04,9656,0.02,127.3899994,33204,129.9900055,1,59.86999893
8046,22902,28141,62644,PENDING_PAYMENT,First Class,07/05/17 10:37,07/03/17 10:37,7116,0.029999999,126.0899963,156622,129.9900055,1,42.61999893
8047,22904,28143,67429,PENDING_PAYMENT,First Class,9/13/2017 7:01,09/11/17 07:01,10365,0.029999999,126.0899963,168542,129.9900055,1,32.77999878
8048,22905,28144,16594,PENDING_PAYMENT,First Class,09/02/15 05:16,8/31/2015 5:16,10427,0.029999999,126.0899963,41468,129.9900055,1,21.44000053
8049,22906,28145,70358,PENDING_PAYMENT,First Class,10/26/2017 1:11,10/24/2017 1:11,13911,0.039999999,342.8200073,173673,357.1000061,1,78.84999847
8050,22914,28153,70428,PENDING_PAYMENT,First Class,10/27/2017 1:42,10/25/2017 1:42,13981,0.059999999,337.4599915,173743,357.1000061,1,87.73999786
8051,22928,28172,13442,PENDING_PAYMENT,First Class,7/18/2015 4:58,7/16/2015 4:58,10374,0.119999997,114.3899994,33682,129.9900055,1,53.75999832
8052,22934,28182,70384,PENDING_PAYMENT,First Class,10/26/2017 10:18,10/24/2017 10:18,13937,0.170000002,296.3900146,173699,357.1000061,1,88.91999817
8053,22936,28185,63289,PENDING_PAYMENT,First Class,7/14/2017 20:36,07/12/17 20:36,1719,0.180000007,106.5899963,158235,129.9900055,1,52.22999954
8054,22956,28214,20108,PENDING_PAYMENT,First Class,10/23/2015 12:22,10/21/2015 12:22,725,0.039999999,287.980011,50258,299.980011,1,83.51000214
8055,22958,28216,13493,PENDING_PAYMENT,First Class,7/18/2015 22:50,7/16/2015 22:50,10597,0.039999999,383.980011,33813,399.980011,1,168.9499969
8056,22963,28221,18291,PENDING_PAYMENT,First Class,9/26/2015 23:48,9/24/2015 23:48,5348,0.059999999,283.480011,45720,299.980011,1,99.22000122
8057,22968,28228,17303,PENDING_PAYMENT,First Class,09/12/15 13:39,09/10/15 13:39,7488,0.07,371.980011,43251,399.980011,1,120.8899994
8058,22970,28230,65018,PENDING_PAYMENT,First Class,08/09/17 02:21,08/07/17 02:21,8,0.090000004,272.980011,162522,299.980011,1,120.1100006
8059,22979,28239,62083,PENDING_PAYMENT,First Class,6/27/2017 6:05,6/25/2017 6:05,3428,0.129999995,260.980011,155229,299.980011,1,101.7799988
8060,22987,28251,11104,PENDING_PAYMENT,First Class,6/14/2015 1:52,06/12/15 01:52,626,0.25,224.9900055,27774,299.980011,1,76.04000092
8061,22988,28252,14386,PENDING_PAYMENT,First Class,7/31/2015 23:42,7/29/2015 23:42,406,0.25,299.9899902,36004,399.980011,1,137.9900055
8062,22991,28255,3210,PAYMENT_REVIEW,First Class,2/18/2015 20:15,2/16/2015 20:15,10634,0.180000007,106.5899963,7988,129.9900055,1,38.68999863
8063,22998,28262,60957,PENDING_PAYMENT,First Class,06/10/17 19:36,06/08/17 19:36,2897,0.159999996,83.98999786,152504,99.98999786,1,21.84000015
8064,23001,28265,9181,PENDING_PAYMENT,First Class,5/17/2015 0:09,5/15/2015 0:09,10643,0.0,59.99000168,22923,59.99000168,1,28.20000076
8065,23007,28272,57415,PENDING_PAYMENT,First Class,4/20/2017 2:40,4/18/2017 2:40,956,0.02,58.79000092,143622,59.99000168,1,19.87000084
8066,23009,28274,56348,PENDING_PAYMENT,First Class,04/04/17 12:51,04/02/17 12:51,7140,0.029999999,126.0899963,140937,129.9900055,1,20.54999924
8067,23014,28280,60139,PENDING_PAYMENT,First Class,5/29/2017 21:01,5/27/2017 21:01,11924,0.059999999,56.68999863,150501,59.99000168,1,0.0
8068,23018,28284,6485,PENDING_PAYMENT,First Class,04/07/15 15:38,04/05/15 15:38,44,0.07,55.79000092,16240,59.99000168,1,20.25
8069,23025,28292,3452,PENDING_PAYMENT,First Class,2/22/2015 9:02,2/20/2015 9:02,88,0.090000004,118.2900009,8579,129.9900055,1,1.419999957
8070,23038,28307,1972,PENDING_PAYMENT,First Class,1/31/2015 18:31,1/29/2015 18:31,9757,0.180000007,49.18999863,4932,59.99000168,1,15.39999962
8071,23039,28308,318,PENDING_PAYMENT,First Class,01/07/15 15:03,01/05/15 15:03,8829,0.180000007,106.5899963,794,129.9900055,1,52.22999954
8072,23044,28313,51543,PENDING_PAYMENT,First Class,1/24/2017 9:27,1/22/2017 9:27,10864,0.07,46.5,128817,50.0,1,12.56000042
8073,23047,28316,60390,PENDING_PAYMENT,First Class,06/02/17 12:57,5/31/2017 12:57,5222,0.100000001,45.0,151131,50.0,1,15.75
8074,23055,28324,60922,PENDING_PAYMENT,First Class,06/10/17 07:20,06/08/17 07:20,3730,0.01,296.980011,152431,299.980011,1,100.3799973
8075,23060,28330,643,PENDING_PAYMENT,First Class,01/12/15 08:55,01/10/15 08:55,64,0.029999999,387.980011,1569,399.980011,1,104.75
8076,23062,28332,2968,PENDING_PAYMENT,First Class,2/15/2015 7:28,2/13/2015 7:28,251,0.039999999,287.980011,7407,299.980011,1,83.51000214
8077,23067,28340,7497,PENDING_PAYMENT,First Class,4/22/2015 10:10,4/20/2015 10:10,4627,0.050000001,379.980011,18801,399.980011,1,170.9900055
8078,23070,28345,51684,PENDING_PAYMENT,First Class,1/26/2017 10:51,1/24/2017 10:51,7401,0.07,278.980011,129141,299.980011,1,83.69000244
8079,23077,28354,8051,PENDING_PAYMENT,First Class,4/30/2015 12:16,4/28/2015 12:16,10540,0.159999996,335.980011,20117,399.980011,1,109.1900024
8080,23091,28371,72007,PAYMENT_REVIEW,First Class,11/19/2017 2:54,11/17/2017 2:54,15560,0.180000007,436.7200012,175322,532.5800171,1,187.7899933
8081,23094,28374,74272,PAYMENT_REVIEW,First Class,12/22/2017 4:26,12/20/2017 4:26,17825,0.159999996,9.479999542,177587,11.28999996,1,3.319999933
8082,23095,28375,74577,PENDING_PAYMENT,First Class,12/26/2017 15:17,12/24/2017 15:17,18130,0.07,235.1799927,177892,252.8800049,1,112.8899994
8083,23096,28376,75560,PENDING_PAYMENT,First Class,01/09/18 23:41,01/07/18 23:41,19113,0.150000006,71.73999786,178875,84.40000153,1,22.45000076
8084,23097,28377,72337,PENDING_PAYMENT,First Class,11/23/2017 22:31,11/21/2017 22:31,15890,0.100000001,263.7399902,175652,293.0400085,1,85.70999908
8085,23101,28381,25330,PENDING_PAYMENT,First Class,01/07/16 17:52,01/05/16 17:52,9490,0.090000004,90.98999786,63439,99.98999786,1,44.59000015
8086,23106,28386,74944,PENDING_PAYMENT,First Class,12/31/2017 23:52,12/29/2017 23:52,18497,0.02,452.25,178259,461.480011,1,131.1499939
8087,23109,28390,26064,PENDING_PAYMENT,First Class,1/18/2016 11:01,1/16/2016 11:01,11387,0.050000001,123.4899979,65234,129.9900055,1,40.13000107
8088,23110,28391,73876,PENDING_PAYMENT,First Class,12/16/2017 9:42,12/14/2017 9:42,17429,0.059999999,203.9499969,177191,215.8200073,1,93.8199997
8089,23114,28397,77137,PENDING_PAYMENT,First Class,02/02/18 00:10,1/31/2018 0:10,20690,0.090000004,196.3999939,180452,215.8200073,1,96.23000336
8090,23121,28405,22956,PENDING_PAYMENT,First Class,12/04/15 02:09,12/02/15 02:09,1134,0.119999997,114.3899994,57456,129.9900055,1,1.370000005
8091,23122,28406,74897,PENDING_PAYMENT,First Class,12/31/2017 7:24,12/29/2017 7:24,18450,0.159999996,387.6400146,178212,461.480011,1,127.9199982
8092,23124,28408,75313,PENDING_PAYMENT,First Class,01/06/18 09:08,01/04/18 09:08,18866,0.159999996,177.1100006,178628,210.8500061,1,59.86000061
8093,23125,28409,72420,PENDING_PAYMENT,First Class,11/25/2017 3:36,11/23/2017 3:36,15973,0.159999996,177.1100006,175735,210.8500061,1,85.01000214
8094,23129,28416,76896,PENDING_PAYMENT,First Class,1/29/2018 11:44,1/27/2018 11:44,20449,0.180000007,176.9700012,180211,215.8200073,1,33.27000046
8095,23130,28417,73830,PENDING_PAYMENT,First Class,12/15/2017 17:35,12/13/2017 17:35,17383,0.200000003,172.6600037,177145,215.8200073,1,86.33000183
8096,23132,28419,23741,PENDING_PAYMENT,First Class,12/15/2015 13:10,12/13/2015 13:10,7656,0.200000003,103.9899979,59405,129.9900055,1,10.39999962
8097,23136,28423,74893,PENDING_PAYMENT,First Class,12/31/2017 6:00,12/29/2017 6:00,18446,0.25,346.1099854,178208,461.480011,1,8.649999619
8098,23141,28429,75155,PENDING_PAYMENT,First Class,01/04/18 01:47,01/02/18 01:47,18708,0.129999995,463.3399963,178470,532.5800171,1,203.8699951
8099,23142,28430,49861,PENDING_PAYMENT,First Class,12/30/2016 20:10,12/28/2016 20:10,6101,0.159999996,16.79000092,124674,19.98999977,1,4.699999809
8100,23145,28435,29601,PENDING_PAYMENT,First Class,03/10/16 02:11,03/08/16 02:11,11406,0.029999999,290.980011,74078,299.980011,1,101.8399963
8101,23146,28436,25722,PENDING_PAYMENT,First Class,1/13/2016 11:12,01/11/16 11:12,67,0.039999999,287.980011,64415,299.980011,1,138.2299957
8102,23148,28438,20298,PENDING_PAYMENT,First Class,10/26/2015 6:56,10/24/2015 6:56,10602,0.050000001,284.980011,50701,299.980011,1,103.4499969
8103,23150,28441,29473,PENDING_PAYMENT,First Class,03/08/16 05:21,03/06/16 05:21,103,0.100000001,269.980011,73740,299.980011,1,30.51000023
8104,23151,28443,24625,PENDING_PAYMENT,First Class,12/28/2015 10:53,12/26/2015 10:53,4527,0.119999997,263.980011,61653,299.980011,1,13.19999981
8105,23152,28445,25269,PENDING_PAYMENT,First Class,01/06/16 20:30,01/04/16 20:30,10374,0.129999995,347.980011,63320,399.980011,1,170.5099945
8106,23153,28447,25114,PENDING_PAYMENT,First Class,01/04/16 14:12,01/02/16 14:12,7963,0.159999996,335.980011,62931,399.980011,1,33.59999847
8107,23159,28454,72797,PENDING_PAYMENT,First Class,11/30/2017 15:40,11/28/2017 15:40,16350,0.0,260.6499939,176112,260.6499939,1,68.55000305
8108,23160,28455,75444,PENDING_PAYMENT,First Class,01/08/18 07:02,01/06/18 07:02,18997,0.050000001,247.6199951,178759,260.6499939,1,118.8600006
8109,23161,28456,72747,PENDING_PAYMENT,First Class,11/29/2017 22:09,11/27/2017 22:09,16300,0.170000002,216.3399963,176062,260.6499939,1,101.6800003
8110,23162,28457,72746,PENDING_PAYMENT,First Class,11/29/2017 21:48,11/27/2017 21:48,16299,0.180000007,213.7299957,176061,260.6499939,1,100.4499969
8111,23163,28458,72745,PENDING_PAYMENT,First Class,11/29/2017 21:27,11/27/2017 21:27,16298,0.200000003,208.5200043,176060,260.6499939,1,102.1699982
8112,23171,28466,31809,PENDING_PAYMENT,First Class,04/11/16 07:45,04/09/16 07:45,5603,0.01,128.6900024,79483,129.9900055,1,64.34999847
8113,23177,28474,34969,PENDING_PAYMENT,First Class,5/27/2016 10:50,5/25/2016 10:50,5875,0.050000001,56.99000168,87371,59.99000168,1,20.69000053
8114,23178,28475,39611,PENDING_PAYMENT,First Class,08/03/16 05:08,08/01/16 05:08,5891,0.050000001,56.99000168,98869,59.99000168,1,0.680000007
8115,23180,28479,37697,PENDING_PAYMENT,First Class,07/06/16 06:35,07/04/16 06:35,3459,0.07,120.8899994,94095,129.9900055,1,59.24000168
8116,23183,28483,31407,PENDING_PAYMENT,First Class,04/05/16 10:55,04/03/16 10:55,10995,0.150000006,50.99000168,78514,59.99000168,1,4.789999962
8117,23189,28490,31491,PENDING_PAYMENT,First Class,04/06/16 16:20,04/04/16 16:20,6557,0.180000007,106.5899963,78698,129.9900055,1,23.65999985
8118,23197,28499,34638,PENDING_PAYMENT,First Class,5/22/2016 14:53,5/20/2016 14:53,3906,0.119999997,21.98999977,86514,24.98999977,1,5.059999943
8119,23199,28501,39107,PENDING_PAYMENT,First Class,7/26/2016 20:34,7/24/2016 20:34,5527,0.0,299.980011,97622,299.980011,1,134.9900055
8120,23201,28504,33088,PENDING_PAYMENT,First Class,4/29/2016 23:50,4/27/2016 23:50,11317,0.059999999,283.480011,82720,299.980011,1,73.70999908
8121,23204,28508,35555,PENDING_PAYMENT,First Class,06/05/16 00:08,06/03/16 00:08,9508,0.129999995,260.980011,88794,299.980011,1,29.48999977
8122,23217,28522,65306,PENDING_PAYMENT,First Class,8/13/2017 7:15,08/11/17 07:15,2891,0.0,119.9800034,163212,59.99000168,2,30.0
8123,23245,28557,51448,PENDING_PAYMENT,First Class,1/23/2017 0:10,1/21/2017 0:10,8841,0.050000001,113.9800034,128586,59.99000168,2,39.88999939
8124,23248,28560,3430,PENDING_PAYMENT,First Class,2/22/2015 1:19,2/20/2015 1:19,3896,0.159999996,100.7799988,8527,59.99000168,2,47.36999893
8125,23255,28568,56455,PENDING_PAYMENT,First Class,04/06/17 02:21,04/04/17 02:21,11696,0.01,79.18000031,141215,39.99000168,2,13.93999958
8126,23258,28572,8606,PENDING_PAYMENT,First Class,05/08/15 14:42,05/06/15 14:42,5303,0.050000001,95.0,21474,50.0,2,22.79999924
8127,23266,28581,47295,PENDING_PAYMENT,First Class,11/23/2016 9:11,11/21/2016 9:11,1911,0.090000004,181.9799957,118241,99.98999786,2,87.34999847
8128,23267,28582,22986,PENDING_PAYMENT,First Class,12/04/15 12:40,12/02/15 12:40,8567,0.150000006,169.9799957,57525,99.98999786,2,34.0
8129,23268,28583,50726,PENDING_PAYMENT,First Class,01/12/17 11:13,01/10/17 11:13,5465,0.159999996,167.9799957,126768,99.98999786,2,65.51000214
8130,23277,28597,36661,PENDING_PAYMENT,First Class,6/21/2016 3:37,6/19/2016 3:37,9874,0.170000002,165.9799957,91509,99.98999786,2,81.33000183
8131,23278,28600,34922,PENDING_PAYMENT,First Class,5/26/2016 18:22,5/24/2016 18:22,5348,0.059999999,113.3799973,87249,59.99000168,2,54.41999817
8132,23287,28609,38568,PENDING_PAYMENT,First Class,7/18/2016 23:44,7/16/2016 23:44,9274,0.25,32.99000168,96252,21.98999977,2,8.909999847
8133,23289,28612,49555,PENDING_PAYMENT,First Class,12/26/2016 8:58,12/24/2016 8:58,7732,0.100000001,269.9700012,123836,99.98999786,3,105.2900009
8134,23292,28615,46069,PENDING_PAYMENT,First Class,11/05/16 11:40,11/03/16 11:40,10460,0.25,134.9799957,115162,59.99000168,3,2.700000048
8135,23293,28617,49605,PENDING_PAYMENT,First Class,12/27/2016 2:29,12/25/2016 2:29,4339,0.050000001,142.5,123987,50.0,3,68.40000153
8136,23302,28626,50960,PENDING_PAYMENT,First Class,1/15/2017 21:12,1/13/2017 21:12,9468,0.029999999,290.9700012,127361,99.98999786,3,142.5800018
8137,23313,28640,18599,PENDING_PAYMENT,First Class,10/01/15 11:42,9/29/2015 11:42,5388,0.150000006,127.5,46493,50.0,3,44.63000107
8138,23322,28652,1376,PENDING_PAYMENT,First Class,1/23/2015 1:43,1/21/2015 1:43,11063,0.02,176.3699951,3401,59.99000168,3,86.41999817
8139,23327,28657,59921,PENDING_PAYMENT,First Class,5/26/2017 16:38,5/24/2017 16:38,6682,0.129999995,156.5700073,149979,59.99000168,3,70.45999908
8140,23328,28658,8192,PENDING_PAYMENT,First Class,05/02/15 13:40,4/30/2015 13:40,8090,0.129999995,156.5700073,20459,59.99000168,3,41.18000031
8141,23338,28669,5017,PENDING_PAYMENT,First Class,3/17/2015 5:19,3/15/2015 5:19,11707,0.090000004,109.1699982,12556,39.99000168,3,40.93999863
8142,23343,28674,29843,PENDING_PAYMENT,First Class,3/13/2016 14:58,03/11/16 14:58,10138,0.059999999,283.4700012,74672,99.98999786,3,53.29000092
8143,23344,28676,42381,PENDING_PAYMENT,First Class,09/12/16 15:36,09/10/16 15:36,3017,0.170000002,248.9799957,105825,99.98999786,3,122.0
8144,23349,28681,30876,PENDING_PAYMENT,First Class,3/28/2016 16:53,3/26/2016 16:53,10960,0.059999999,113.3700027,77173,39.99000168,3,56.68999863
8145,23359,28697,39601,PENDING_PAYMENT,First Class,08/03/16 01:38,08/01/16 01:38,3069,0.07,278.9700012,98845,99.98999786,3,5.579999924
8146,23362,28700,33329,PENDING_PAYMENT,First Class,05/03/16 12:16,05/01/16 12:16,1331,0.119999997,158.3699951,83256,59.99000168,3,72.84999847
